LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel
DOMAIN;;;;;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;sfc;sfc;10 m above gnd;10 m above gnd;2 m above gnd;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Snowfall amount;Total cloud cover;Wind speed;Wind direction;Temperature;Temperature;Total cloud cover;Total cloud cover;Wind speed;Wind speed
UNIT;;;;;°C;mm;cm;%;km/h;°;°C;°C;%;%;km/h;km/h
AGGREGATION;;;;;daily mean;daily sum;daily sum;daily mean;daily mean;daily mean;daily max;daily min;daily max;daily min;daily max;daily min
UTC_OFFSET;;;;;2;2;2;2;2;2;2;2;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Total Precipitation daily sum [sfc];Snowfall amount daily sum [sfc];Total cloud cover daily mean [sfc];Wind speed daily mean [10 m above gnd];Wind direction daily mean [10 m above gnd];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Total cloud cover daily max [sfc];Total cloud cover daily min [sfc];Wind speed daily max [10 m above gnd];Wind speed daily min [10 m above gnd]
2010;03;07;00;00;-1.36;0.00;0.00;23.88;30.97;80.81;3.00;-5.17;100.00;0.00;46.81;14.59
2010;03;08;00;00;-1.66;0.00;0.00;0.25;22.69;115.22;4.41;-7.76;5.00;0.00;43.15;4.39
2010;03;09;00;00;-2.29;0.00;0.00;7.08;29.43;72.33;1.50;-5.75;48.00;0.00;45.06;19.19
2010;03;10;00;00;-0.09;0.20;0.14;97.38;24.13;69.55;4.30;-3.31;100.00;59.00;28.80;18.47
2010;03;11;00;00;0.82;3.00;1.33;100.00;17.14;55.10;2.29;-1.22;100.00;100.00;31.37;6.13
2010;03;12;00;00;1.37;0.00;0.00;13.92;5.47;261.86;6.25;-3.60;100.00;0.00;11.73;0.36
2010;03;13;00;00;3.12;0.00;0.00;0.33;6.45;219.33;7.25;-1.17;2.70;0.00;13.32;0.72
2010;03;14;00;00;4.04;0.00;0.00;43.04;9.30;281.16;7.45;0.03;100.00;0.00;18.21;1.61
2010;03;15;00;00;4.70;1.20;0.00;50.38;11.69;263.67;8.44;0.41;100.00;0.00;17.82;8.50
2010;03;16;00;00;7.02;3.20;0.00;59.62;12.29;247.48;10.03;3.63;100.00;0.00;19.49;1.44
2010;03;17;00;00;7.86;0.00;0.00;36.65;6.44;164.97;14.90;0.25;100.00;0.00;11.44;0.51
2010;03;18;00;00;11.21;0.00;0.00;54.88;7.12;142.54;17.05;5.18;100.00;1.50;9.78;2.62
2010;03;19;00;00;12.72;0.00;0.00;49.30;5.71;154.18;17.45;7.95;100.00;0.00;10.48;1.30
2010;03;20;00;00;13.58;0.00;0.00;94.38;6.98;163.53;19.89;8.93;100.00;15.00;12.92;2.16
2010;03;21;00;00;13.43;4.30;0.00;88.46;14.54;251.81;15.91;9.74;100.00;2.00;27.02;2.90
2010;03;22;00;00;11.21;0.00;0.00;65.86;4.62;180.37;14.93;7.80;100.00;6.60;8.47;0.80
2010;03;23;00;00;11.83;0.00;0.00;1.56;3.54;115.44;16.43;7.67;8.10;0.00;6.13;2.28
2010;03;24;00;00;12.44;0.00;0.00;1.15;7.72;118.02;18.92;5.32;6.00;0.00;9.53;4.33
2010;03;25;00;00;13.80;0.70;0.00;60.94;10.53;141.76;20.37;9.21;100.00;0.00;23.47;4.90
2010;03;26;00;00;10.85;9.50;0.00;60.67;15.33;184.95;14.19;7.46;100.00;0.00;36.97;2.97
2010;03;27;00;00;9.00;5.10;0.00;81.71;16.23;219.05;12.99;3.64;100.00;15.00;25.56;4.32
2010;03;28;00;00;10.11;6.00;0.00;84.92;20.87;252.73;12.62;7.61;100.00;21.00;27.15;12.07
2010;03;29;00;00;12.57;3.60;0.00;82.75;7.78;150.91;16.57;9.29;100.00;25.00;20.14;0.00
2010;03;30;00;00;10.47;2.50;0.00;76.13;15.43;179.32;14.68;6.10;100.00;1.00;37.42;2.55
2010;03;31;00;00;7.08;2.70;0.00;36.03;19.97;238.08;11.05;3.93;100.00;0.00;30.02;7.13
2010;04;01;00;00;6.27;1.90;0.00;76.62;12.73;260.45;10.03;3.91;100.00;5.00;19.21;6.49
2010;04;02;00;00;6.80;0.40;0.00;66.00;12.59;176.45;12.93;-0.18;100.00;0.00;21.47;7.07
2010;04;03;00;00;9.17;4.90;0.00;100.00;11.37;193.05;13.42;6.12;100.00;100.00;18.78;4.02
2010;04;04;00;00;8.53;4.70;0.00;70.25;19.12;251.10;11.77;5.85;100.00;0.00;34.58;8.37
2010;04;05;00;00;7.13;0.00;0.00;44.48;10.53;265.15;10.92;3.08;100.00;1.80;15.68;2.16
2010;04;06;00;00;9.55;0.00;0.00;0.38;14.22;113.69;17.14;2.04;3.30;0.00;22.67;7.09
2010;04;07;00;00;11.86;0.00;0.00;35.73;10.54;199.47;18.80;3.45;100.00;0.00;21.71;1.30
2010;04;08;00;00;11.32;2.10;0.00;82.75;12.33;286.18;14.86;8.51;100.00;3.00;19.08;1.08
2010;04;09;00;00;12.33;0.00;0.00;70.73;8.63;130.73;16.93;8.73;100.00;0.60;19.56;1.08
2010;04;10;00;00;9.69;0.00;0.00;63.29;10.75;177.15;14.87;5.57;100.00;0.00;24.50;1.80
2010;04;11;00;00;6.05;0.90;0.00;38.50;10.66;93.86;10.09;0.84;100.00;0.00;28.64;0.80
2010;04;12;00;00;5.50;0.30;0.00;71.04;11.05;193.73;10.73;-0.15;100.00;0.00;29.20;1.48
2010;04;13;00;00;6.36;1.30;0.00;44.58;8.63;287.83;11.67;1.78;100.00;0.00;19.00;2.74
2010;04;14;00;00;8.43;2.50;0.00;79.00;10.84;221.93;11.92;5.13;100.00;0.00;21.73;4.02
2010;04;15;00;00;8.55;0.20;0.00;65.08;6.19;185.65;13.63;3.05;100.00;0.00;13.34;0.36
2010;04;16;00;00;9.23;0.00;0.00;49.04;8.47;174.62;15.20;4.02;100.00;0.00;20.08;1.80
2010;04;17;00;00;10.04;0.00;0.00;45.00;7.62;192.41;18.28;3.55;100.00;0.00;11.73;3.42
2010;04;18;00;00;11.98;0.00;0.00;62.70;7.63;226.97;17.65;5.50;100.00;0.00;16.56;1.02
2010;04;19;00;00;14.33;0.00;0.00;23.76;7.40;228.64;18.72;8.80;100.00;0.00;12.66;0.00
2010;04;20;00;00;13.54;0.50;0.00;31.51;10.34;230.67;17.87;9.99;100.00;0.00;20.97;0.51
2010;04;21;00;00;11.29;0.00;0.00;18.92;9.18;247.90;16.91;7.16;100.00;0.00;19.09;2.16
2010;04;22;00;00;10.60;0.00;0.00;31.64;5.82;243.00;16.69;3.80;100.00;0.60;10.95;0.36
2010;04;23;00;00;11.39;0.00;0.00;44.35;8.08;282.52;19.18;4.71;100.00;3.60;15.91;1.44
2010;04;24;00;00;13.92;0.00;0.00;0.29;5.10;292.36;20.95;6.07;3.60;0.00;13.14;0.36
2010;04;25;00;00;16.34;0.00;0.00;30.17;6.70;197.96;22.41;9.41;100.00;0.00;11.44;2.55
2010;04;26;00;00;15.55;0.40;0.00;55.24;8.95;252.85;18.36;12.82;100.00;9.00;14.41;2.62
2010;04;27;00;00;14.58;0.00;0.00;43.10;7.54;185.09;19.34;9.36;100.00;0.00;14.49;2.19
2010;04;28;00;00;15.89;0.00;0.00;15.01;4.95;105.46;22.44;9.12;100.00;0.00;6.88;2.74
2010;04;29;00;00;18.61;0.00;0.00;5.98;6.31;159.96;24.71;11.61;30.00;0.00;15.28;1.08
2010;04;30;00;00;17.58;0.30;0.00;93.46;14.43;280.24;20.55;13.54;100.00;23.00;22.42;4.45
2010;05;01;00;00;13.33;9.00;0.00;100.00;6.60;202.65;15.73;11.78;100.00;100.00;10.69;1.48
2010;05;02;00;00;12.33;8.30;0.00;100.00;9.85;187.80;14.78;10.85;100.00;100.00;23.05;4.20
2010;05;03;00;00;11.16;0.00;0.00;67.42;12.55;279.07;14.22;8.15;100.00;0.00;21.67;4.74
2010;05;04;00;00;11.29;4.60;0.00;99.79;19.15;116.68;16.02;6.03;100.00;95.00;31.44;9.53
2010;05;05;00;00;9.88;2.60;0.00;100.00;15.47;88.48;12.96;5.72;100.00;100.00;23.69;7.95
2010;05;06;00;00;8.23;1.10;0.00;100.00;17.34;295.68;10.15;6.46;100.00;100.00;26.73;11.38
2010;05;07;00;00;10.18;1.00;0.00;81.92;13.79;288.14;14.56;6.12;100.00;0.00;18.72;4.10
2010;05;08;00;00;12.57;0.10;0.00;51.38;3.09;212.52;16.54;6.54;100.00;0.00;9.37;0.72
2010;05;09;00;00;12.65;3.60;0.00;98.58;5.66;212.75;15.51;9.04;100.00;70.00;11.25;1.61
2010;05;10;00;00;12.50;9.80;0.00;78.96;6.25;151.00;15.03;9.57;100.00;0.00;16.61;1.84
2010;05;11;00;00;13.20;1.70;0.00;95.33;9.44;187.01;18.43;8.59;100.00;4.80;26.63;1.08
2010;05;12;00;00;11.48;0.00;0.00;80.67;6.84;265.79;14.83;8.00;100.00;0.00;11.44;3.67
2010;05;13;00;00;8.09;17.20;0.00;100.00;14.84;326.22;10.33;5.36;100.00;100.00;19.67;8.23
2010;05;14;00;00;9.39;7.60;0.00;94.79;12.21;323.54;12.79;5.19;100.00;12.00;16.62;8.50
2010;05;15;00;00;9.47;2.70;0.00;77.50;14.23;315.32;11.90;5.56;100.00;9.00;22.68;3.96
2010;05;16;00;00;10.90;0.00;0.00;50.35;10.45;284.36;14.36;6.00;100.00;5.40;15.68;3.32
2010;05;17;00;00;12.03;2.10;0.00;43.49;13.12;268.72;14.99;9.21;100.00;0.00;20.97;3.98
2010;05;18;00;00;11.54;0.40;0.00;72.88;8.06;251.44;14.98;8.61;100.00;0.00;13.70;3.32
2010;05;19;00;00;10.55;2.70;0.00;88.71;9.30;241.05;13.57;5.62;100.00;53.00;19.16;1.80
2010;05;20;00;00;10.43;6.10;0.00;96.08;11.93;290.45;12.66;8.39;100.00;6.00;19.49;3.60
2010;05;21;00;00;13.30;0.40;0.00;64.88;5.06;190.62;17.95;7.66;100.00;0.00;9.03;1.53
2010;05;22;00;00;14.85;0.00;0.00;27.69;7.17;128.89;21.80;7.89;100.00;0.00;15.46;1.80
2010;05;23;00;00;16.41;0.00;0.00;30.54;6.79;157.92;22.21;10.30;100.00;0.00;13.91;1.80
2010;05;24;00;00;19.25;0.00;0.00;0.00;8.06;181.50;25.27;11.85;0.00;0.00;15.50;3.22
2010;05;25;00;00;19.79;0.00;0.00;4.28;10.30;232.30;26.11;13.56;54.00;0.00;17.87;0.80
2010;05;26;00;00;16.57;13.00;0.00;89.08;9.33;248.07;19.81;13.05;100.00;0.00;15.26;3.60
2010;05;27;00;00;15.94;2.70;0.00;54.58;12.59;254.32;18.46;13.27;100.00;0.00;21.24;2.41
2010;05;28;00;00;15.54;2.40;0.00;55.57;9.78;237.56;18.55;12.14;100.00;4.20;17.56;3.32
2010;05;29;00;00;16.04;0.00;0.00;62.46;4.73;259.79;21.03;10.13;100.00;0.00;12.86;0.72
2010;05;30;00;00;15.44;11.60;0.00;97.08;22.52;253.44;17.35;13.89;100.00;30.00;33.76;4.02
2010;05;31;00;00;12.71;4.40;0.00;40.31;21.80;278.40;15.64;9.65;100.00;0.00;27.55;11.66
2010;06;01;00;00;13.45;0.10;0.00;65.04;8.97;280.93;17.57;8.10;100.00;1.00;14.06;2.41
2010;06;02;00;00;14.99;1.00;0.00;79.79;11.64;274.72;18.49;11.11;100.00;0.00;22.01;5.62
2010;06;03;00;00;14.27;0.00;0.00;80.95;8.61;220.96;18.17;10.32;100.00;3.30;15.26;2.74
2010;06;04;00;00;17.31;0.00;0.00;4.70;6.34;229.69;24.98;10.45;28.00;0.00;15.52;1.08
2010;06;05;00;00;19.88;0.00;0.00;0.00;4.47;171.87;25.61;12.35;0.00;0.00;8.71;0.51
2010;06;06;00;00;21.62;3.70;0.00;42.09;8.40;214.62;26.25;17.69;100.00;0.00;22.71;2.41
2010;06;07;00;00;19.31;0.40;0.00;49.69;10.05;258.72;22.65;15.27;100.00;0.30;16.62;0.51
2010;06;08;00;00;20.22;0.20;0.00;67.45;5.40;204.97;24.17;14.68;100.00;0.00;10.70;0.00
2010;06;09;00;00;22.06;2.00;0.00;58.77;10.73;176.58;27.88;15.47;100.00;3.00;21.65;3.22
2010;06;10;00;00;22.64;0.00;0.00;56.32;9.16;179.23;30.72;16.92;100.00;0.00;20.46;2.52
2010;06;11;00;00;20.85;1.40;0.00;49.75;6.36;237.02;24.38;16.45;100.00;0.00;27.76;0.72
2010;06;12;00;00;18.44;2.20;0.00;68.85;8.04;219.80;22.04;14.31;100.00;0.00;19.35;2.28
2010;06;13;00;00;16.13;5.10;0.00;92.08;8.62;300.68;17.73;13.64;100.00;0.00;12.03;4.68
2010;06;14;00;00;16.80;1.80;0.00;75.75;4.69;239.75;19.18;14.21;100.00;0.00;15.08;1.30
2010;06;15;00;00;15.94;8.20;0.00;77.60;9.94;164.11;20.42;11.98;100.00;0.00;17.73;1.80
2010;06;16;00;00;16.61;1.80;0.00;100.00;14.19;139.42;20.30;13.13;100.00;100.00;28.31;4.32
2010;06;17;00;00;15.04;4.80;0.00;100.00;8.03;310.06;17.58;13.18;100.00;100.00;11.97;3.71
2010;06;18;00;00;15.67;17.50;0.00;72.79;15.36;267.70;18.72;12.97;100.00;0.00;21.25;7.20
2010;06;19;00;00;12.54;5.30;0.00;82.57;12.48;311.60;14.13;10.64;100.00;1.00;19.39;5.59
2010;06;20;00;00;11.68;1.20;0.00;74.33;18.36;160.36;14.92;7.04;100.00;0.00;27.87;8.05
2010;06;21;00;00;12.74;0.20;0.00;65.23;14.63;173.48;16.21;8.52;100.00;4.50;23.38;6.64
2010;06;22;00;00;13.73;0.00;0.00;41.75;7.41;118.97;18.59;8.01;100.00;0.00;12.90;1.14
2010;06;23;00;00;16.56;0.00;0.00;26.18;6.97;109.20;22.62;9.67;100.00;0.00;14.18;0.80
2010;06;24;00;00;17.99;0.00;0.00;3.94;4.23;220.98;23.18;10.33;10.00;0.00;6.64;0.72
2010;06;25;00;00;20.56;0.00;0.00;13.46;5.23;174.74;25.34;14.76;100.00;0.00;8.35;1.84
2010;06;26;00;00;21.05;0.00;0.00;7.23;4.39;236.97;25.60;14.54;17.00;0.00;9.89;0.72
2010;06;27;00;00;21.37;0.00;0.00;14.05;3.64;183.14;26.70;15.24;100.00;0.00;9.03;0.36
2010;06;28;00;00;23.19;0.30;0.00;6.73;4.03;149.54;27.48;18.00;100.00;0.00;7.77;0.36
2010;06;29;00;00;23.67;0.20;0.00;9.59;4.71;276.77;27.80;19.15;71.00;0.00;10.64;0.36
2010;06;30;00;00;23.01;0.00;0.00;6.22;7.53;299.09;27.06;18.07;10.00;0.00;14.08;3.22
2010;07;01;00;00;23.46;0.00;0.00;5.98;2.34;183.47;28.12;17.27;30.00;0.00;4.68;1.08
2010;07;02;00;00;25.11;0.00;0.00;9.90;3.94;164.54;29.57;19.29;30.00;0.00;6.62;0.36
2010;07;03;00;00;25.56;0.50;0.00;28.09;5.73;213.75;30.29;21.76;100.00;0.00;10.59;0.00
2010;07;04;00;00;21.73;4.20;0.00;48.40;4.09;243.55;23.17;19.26;100.00;0.00;10.83;0.80
2010;07;05;00;00;21.99;0.90;0.00;7.42;8.93;271.66;26.20;17.89;52.00;0.00;18.89;3.62
2010;07;06;00;00;19.36;0.10;0.00;39.55;10.22;312.75;22.40;16.22;100.00;0.00;15.41;3.26
2010;07;07;00;00;19.65;0.00;0.00;1.24;5.98;112.05;25.66;12.68;9.00;0.00;13.32;1.02
2010;07;08;00;00;22.22;0.00;0.00;7.30;8.55;121.68;28.36;15.77;100.00;0.00;14.92;0.80
2010;07;09;00;00;25.27;0.00;0.00;19.38;6.36;124.41;31.09;19.64;100.00;0.00;10.44;1.30
2010;07;10;00;00;26.59;1.80;0.00;24.30;5.76;234.21;31.44;22.43;100.00;0.00;16.95;0.80
2010;07;11;00;00;25.63;1.90;0.00;9.02;7.82;227.33;29.07;21.16;100.00;0.00;12.26;2.55
2010;07;12;00;00;25.03;0.30;0.00;25.58;9.61;187.10;31.90;19.92;100.00;0.00;31.91;1.80
2010;07;13;00;00;22.74;1.30;0.00;37.89;4.30;230.38;27.30;17.42;100.00;0.00;8.05;0.72
2010;07;14;00;00;25.74;6.10;0.00;7.08;10.31;134.71;32.00;19.86;56.00;0.00;21.49;1.80
2010;07;15;00;00;21.66;0.00;0.00;49.46;9.75;269.20;24.12;18.38;100.00;0.00;17.87;2.10
2010;07;16;00;00;23.34;0.00;0.00;8.36;4.55;249.30;28.80;16.74;100.00;0.00;8.09;0.80
2010;07;17;00;00;21.30;2.30;0.00;59.33;11.60;275.13;24.69;18.64;100.00;0.00;24.29;1.80
2010;07;18;00;00;19.54;0.00;0.00;15.74;7.66;130.50;24.61;14.22;100.00;0.00;16.90;0.36
2010;07;19;00;00;19.31;0.00;0.00;21.08;9.95;145.20;25.78;13.02;100.00;0.00;18.72;2.62
2010;07;20;00;00;21.29;0.00;0.00;0.12;6.91;98.22;27.45;13.61;3.00;0.00;15.14;1.53
2010;07;21;00;00;24.73;0.10;0.00;14.00;4.53;179.61;29.88;18.83;100.00;0.00;8.44;1.14
2010;07;22;00;00;21.10;8.50;0.00;72.49;8.92;269.61;24.79;16.26;100.00;3.90;20.27;0.72
2010;07;23;00;00;16.10;18.20;0.00;91.67;12.85;265.55;17.46;14.18;100.00;30.00;26.83;4.21
2010;07;24;00;00;16.42;2.30;0.00;55.08;14.25;279.83;20.57;13.03;100.00;0.00;23.18;7.75
2010;07;25;00;00;17.23;0.00;0.00;40.21;8.64;303.24;21.13;12.61;100.00;0.00;17.06;2.90
2010;07;26;00;00;16.41;7.10;0.00;89.08;7.91;273.65;18.73;13.99;100.00;18.00;15.75;1.14
2010;07;27;00;00;17.71;9.70;0.00;47.80;9.26;268.98;22.00;13.57;100.00;0.30;19.25;1.84
2010;07;28;00;00;17.96;4.40;0.00;57.04;9.43;214.47;21.49;14.73;100.00;0.00;19.13;1.44
2010;07;29;00;00;16.29;10.50;0.00;83.96;13.35;231.28;18.63;13.80;100.00;10.00;24.12;3.62
2010;07;30;00;00;16.47;1.10;0.00;45.58;5.59;166.69;20.30;12.71;100.00;0.00;9.96;1.80
2010;07;31;00;00;18.54;0.00;0.00;0.33;7.36;113.83;24.14;12.45;6.90;0.00;15.00;1.61
2010;08;01;00;00;21.77;0.30;0.00;24.71;8.58;178.05;28.48;16.40;100.00;0.00;16.66;0.51
2010;08;02;00;00;18.55;10.60;0.00;96.46;5.66;142.45;20.19;17.31;100.00;17.00;15.12;1.48
2010;08;03;00;00;17.42;2.40;0.00;54.25;10.92;260.43;19.90;13.13;100.00;0.00;16.52;3.32
2010;08;04;00;00;18.18;0.20;0.00;50.02;7.68;210.12;22.96;13.65;100.00;0.00;17.29;2.10
2010;08;05;00;00;16.20;12.00;0.00;98.83;14.35;273.68;17.17;14.90;100.00;72.00;22.31;7.20
2010;08;06;00;00;16.31;0.00;0.00;26.25;7.69;297.01;19.99;11.16;100.00;0.00;11.21;4.32
2010;08;07;00;00;17.94;0.00;0.00;1.70;3.18;176.84;22.92;12.54;35.00;0.00;6.76;0.00
2010;08;08;00;00;19.00;2.50;0.00;39.08;8.62;216.61;21.59;16.77;100.00;0.00;19.49;0.51
2010;08;09;00;00;19.73;0.00;0.00;1.36;4.04;118.27;24.65;14.71;10.00;0.00;7.24;0.72
2010;08;10;00;00;21.21;0.00;0.00;31.86;4.06;207.87;25.65;16.60;100.00;0.00;6.15;0.72
2010;08;11;00;00;21.29;0.00;0.00;52.75;7.46;236.78;24.23;18.19;100.00;0.00;15.19;1.80
2010;08;12;00;00;18.28;18.00;0.00;77.24;7.95;244.06;20.33;16.02;100.00;0.00;14.11;2.81
2010;08;13;00;00;17.93;0.00;0.00;75.67;7.51;168.15;21.88;14.40;100.00;0.00;13.40;3.32
2010;08;14;00;00;17.65;8.20;0.00;88.58;4.34;264.33;21.55;13.39;100.00;0.00;12.57;0.72
2010;08;15;00;00;15.80;14.40;0.00;68.22;20.10;271.48;17.40;13.20;100.00;0.00;35.75;2.19
2010;08;16;00;00;14.72;19.10;0.00;100.00;19.52;235.87;16.20;13.12;100.00;100.00;26.80;6.99
2010;08;17;00;00;16.93;1.30;0.00;100.00;16.68;241.26;19.87;14.84;100.00;100.00;27.10;3.55
2010;08;18;00;00;17.66;0.20;0.00;86.17;9.03;200.51;20.64;15.77;100.00;0.00;16.87;3.83
2010;08;19;00;00;19.24;0.00;0.00;38.22;3.85;197.99;23.95;14.97;100.00;0.00;9.36;0.36
2010;08;20;00;00;21.67;1.30;0.00;63.61;5.98;188.41;26.73;15.55;100.00;0.00;10.14;0.72
2010;08;21;00;00;23.98;0.00;0.00;0.83;4.06;191.62;28.58;19.34;10.00;0.00;5.99;0.72
2010;08;22;00;00;24.59;0.00;0.00;17.55;6.55;179.89;30.22;19.49;100.00;0.00;10.82;2.19
2010;08;23;00;00;22.69;6.50;0.00;77.21;8.25;194.66;25.50;18.39;100.00;0.00;18.42;2.04
2010;08;24;00;00;19.64;11.50;0.00;56.10;14.22;252.04;21.68;16.43;100.00;0.00;22.78;5.82
2010;08;25;00;00;18.02;0.00;0.00;31.69;4.61;204.93;22.84;12.61;100.00;0.00;9.35;0.72
2010;08;26;00;00;22.60;0.80;0.00;46.73;8.86;162.17;28.98;15.74;100.00;0.00;14.15;0.00
2010;08;27;00;00;20.73;17.20;0.00;95.92;16.35;231.42;24.33;18.64;100.00;2.00;26.63;4.69
2010;08;28;00;00;15.33;0.90;0.00;64.08;15.24;307.04;18.66;12.67;100.00;0.00;30.98;2.04
2010;08;29;00;00;14.12;0.80;0.00;69.30;12.83;237.76;18.51;8.94;100.00;0.00;21.08;3.62
2010;08;30;00;00;12.09;14.80;0.00;70.08;26.66;273.59;14.04;9.44;100.00;0.00;36.12;17.23
2010;08;31;00;00;13.40;0.30;0.00;61.67;10.46;224.72;17.16;10.21;100.00;0.00;16.17;6.19
2010;09;01;00;00;13.52;0.00;0.00;0.00;10.17;104.44;19.96;7.19;0.00;0.00;18.00;2.81
2010;09;02;00;00;14.56;0.00;0.00;45.19;5.40;185.79;20.59;7.93;100.00;0.00;9.73;2.28
2010;09;03;00;00;16.41;0.00;0.00;33.70;5.07;262.68;21.87;10.56;100.00;0.00;8.65;0.36
2010;09;04;00;00;17.25;0.00;0.00;26.61;8.22;280.45;21.17;13.38;100.00;0.00;13.36;3.89
2010;09;05;00;00;15.48;0.00;0.00;20.32;6.99;277.19;21.33;10.88;82.00;0.00;12.24;1.30
2010;09;06;00;00;15.76;1.60;0.00;64.85;15.25;113.83;20.87;10.42;100.00;0.00;22.81;1.94
2010;09;07;00;00;16.13;13.80;0.00;95.83;15.38;124.53;19.40;13.21;100.00;0.00;25.29;2.55
2010;09;08;00;00;15.90;13.20;0.00;85.12;11.77;193.74;18.85;14.55;100.00;0.00;27.24;4.74
2010;09;09;00;00;14.40;0.70;0.00;29.29;9.87;233.19;18.18;9.33;100.00;0.00;15.32;0.80
2010;09;10;00;00;15.51;0.10;0.00;29.87;4.52;248.41;19.89;11.19;100.00;0.00;9.45;0.72
2010;09;11;00;00;17.34;0.00;0.00;1.04;7.62;118.84;22.88;11.58;12.90;0.00;11.50;4.02
2010;09;12;00;00;18.06;4.60;0.00;50.72;10.54;197.05;23.92;12.83;100.00;0.00;18.79;2.19
2010;09;13;00;00;15.06;1.00;0.00;44.01;11.97;296.94;18.00;12.48;100.00;0.00;22.77;1.02
2010;09;14;00;00;15.79;0.00;0.00;31.34;6.67;214.69;21.15;10.92;100.00;0.90;13.32;1.80
2010;09;15;00;00;15.01;0.00;0.00;61.80;13.51;234.28;18.96;9.99;100.00;2.70;19.13;3.67
2010;09;16;00;00;14.76;0.00;0.00;83.01;12.48;271.70;17.98;12.31;100.00;9.90;18.86;3.67
2010;09;17;00;00;14.56;0.00;0.00;80.46;6.87;283.50;17.90;10.20;100.00;2.10;10.59;2.62
2010;09;18;00;00;12.21;0.00;0.00;31.56;7.90;296.27;16.41;8.70;100.00;0.00;19.13;0.00
2010;09;19;00;00;11.95;0.00;0.00;11.79;3.62;285.21;16.72;6.83;100.00;0.00;5.69;0.80
2010;09;20;00;00;14.94;0.00;0.00;0.49;4.92;147.96;20.26;9.35;3.30;0.00;11.53;0.00
2010;09;21;00;00;17.13;0.00;0.00;0.58;5.08;165.75;22.12;12.14;4.80;0.00;7.20;3.08
2010;09;22;00;00;17.56;0.00;0.00;3.42;4.18;167.29;22.40;12.24;26.00;0.00;9.06;0.36
2010;09;23;00;00;18.50;0.00;0.00;20.76;5.36;118.30;23.29;13.45;100.00;0.00;8.94;0.36
2010;09;24;00;00;14.73;6.90;0.00;95.93;9.40;177.12;18.04;12.07;100.00;8.40;23.44;1.08
2010;09;25;00;00;11.73;6.10;0.00;98.29;16.66;308.29;13.88;9.63;100.00;73.00;25.86;11.97
2010;09;26;00;00;9.50;2.70;0.00;74.04;12.04;267.00;12.36;6.61;100.00;0.00;17.94;3.88
2010;09;27;00;00;9.31;0.00;0.00;54.75;7.23;211.25;13.48;5.42;100.00;0.00;12.76;0.36
2010;09;28;00;00;11.03;0.00;0.00;87.83;6.93;283.34;15.11;6.98;100.00;23.00;13.05;3.08
2010;09;29;00;00;12.23;0.00;0.00;14.08;5.49;227.88;16.44;8.24;100.00;0.00;9.79;2.10
2010;09;30;00;00;12.28;3.50;0.00;97.21;4.17;156.79;14.62;10.10;100.00;33.00;9.37;1.48
2010;10;01;00;00;13.26;0.00;0.00;51.74;7.11;204.72;16.69;9.32;100.00;3.30;14.51;1.61
2010;10;02;00;00;14.06;0.00;0.00;85.67;8.36;109.88;19.87;9.75;100.00;2.40;11.77;3.22
2010;10;03;00;00;16.27;0.00;0.00;17.31;13.06;120.99;22.76;9.50;100.00;0.00;20.07;8.59
2010;10;04;00;00;16.58;0.00;0.00;29.20;17.58;121.65;23.92;11.11;100.00;0.00;32.92;2.52
2010;10;05;00;00;16.04;0.10;0.00;39.00;10.68;198.47;19.04;13.74;100.00;0.00;19.44;1.84
2010;10;06;00;00;15.66;0.00;0.00;3.48;10.27;119.54;21.68;9.05;12.30;0.00;15.78;4.10
2010;10;07;00;00;17.46;0.00;0.00;1.31;7.64;118.66;22.36;12.20;6.00;0.00;12.31;4.20
2010;10;08;00;00;16.66;0.00;0.00;12.99;9.94;157.19;21.60;10.91;78.00;0.00;18.46;0.80
2010;10;09;00;00;15.86;0.00;0.00;13.84;8.47;157.05;20.69;8.90;100.00;0.00;13.55;1.30
2010;10;10;00;00;12.92;0.00;0.00;47.35;10.40;132.15;17.04;7.64;100.00;0.00;16.70;1.84
2010;10;11;00;00;8.99;0.00;0.00;32.61;4.78;241.77;13.93;4.53;100.00;0.00;8.12;0.00
2010;10;12;00;00;9.56;0.00;0.00;21.46;4.20;292.18;15.92;4.83;100.00;0.00;11.30;0.72
2010;10;13;00;00;7.98;0.00;0.00;38.88;6.27;296.62;14.24;3.73;100.00;0.00;11.75;2.74
2010;10;14;00;00;8.05;0.00;0.00;67.70;4.75;295.26;12.87;5.04;100.00;0.00;10.37;0.72
